,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
9010,8a498ed7531ffff,10,0.07172331734309122,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.6876407928222 21.162402513156515, -101.68698759452434 21.162832174188384, -101.68705503083494 21.163574112823635, -101.68777567366061 21.163886391416433, -101.68842887644192 21.163456726996916, -101.68836143191412 21.162714787372302, -101.6876407928222 21.162402513156515))",0.7281611831604486
8987,8a498ed7522ffff,10,0.07173688694582146,10%_mins,123.58435095905469,0.9653945833098712,Bajo,Leon,"POLYGON ((-101.68921697515435 21.16451094235817, -101.68856376788978 21.164940610165328, -101.68863121480987 21.165682553708624, -101.68935187721202 21.165994830433743, -101.69000508895965 21.165565159238955, -101.6899376338221 21.164823214706736, -101.68921697515435 21.16451094235817))",0.7281476135577184
13529,8a498ed2d077fff,10,0.07195286512374878,10%_mins,123.51469789982295,0.9648505121466572,Bajo,Leon,"POLYGON ((-101.64589395510149 21.10653139077866, -101.6452409947053 21.10696087225278, -101.64530815010494 21.107702679851354, -101.64602827411126 21.10801500697688, -101.64668123900121 21.10758552211465, -101.64661407539107 21.106843713515055, -101.64589395510149 21.10653139077866))",0.7279316353797911
14727,8a498ed28a57fff,10,0.07286844576819468,10%_mins,121.75921719172791,0.9511373572220561,Bajo,Leon,"POLYGON ((-101.6315952289683 21.116721086346566, -101.6309422005963 21.117150500549258, -101.63100927519149 21.117892313004784, -101.63172938637068 21.118204712263598, -101.63238241924203 21.117775294676022, -101.63231533643486 21.117033481214563, -101.6315952289683 21.116721086346566))",0.7270160547353453
9502,8a498ed2d567fff,10,0.07321314255396524,10%_mins,122.25256561294167,0.9549912064983854,Bajo,Leon,"POLYGON ((-101.63804009051472 21.1038374992772, -101.6373871350635 21.104266945434716, -101.63745424173563 21.10500874154885, -101.6381743120692 21.105321092508987, -101.63882727201667 21.104891642964184, -101.63876015713431 21.104149845846585, -101.63804009051472 21.1038374992772))",0.7266713579495746
15485,8a49816daceffff,10,0.07357000266352007,10%_mins,122.88554455972998,0.9599357696776714,Bajo,Leon,"POLYGON ((-101.65984612796264 21.11543249601967, -101.6591931378472 21.11586203943377, -101.65926038197385 21.116603874406852, -101.65998062442745 21.116916166962707, -101.66063361903254 21.11648662015952, -101.66056636669438 21.115744784189612, -101.65984612796264 21.11543249601967))",0.7263144978400198
12648,8a49816da957fff,10,0.07362327497513568,10%_mins,123.58314627767922,0.9653851943247339,Bajo,Leon,"POLYGON ((-101.67042818676029 21.110043050677355, -101.66977523607902 21.110472643402673, -101.66984254112366 21.111214478395592, -101.67056280506024 21.111526721656503, -101.67121576022716 21.11109712553997, -101.67114844697187 21.11035528955379, -101.67042818676029 21.110043050677355))",0.7262612255284042
10213,8a49816db12ffff,10,0.07620822509129843,10%_mins,120.43801749082837,0.9408166515838476,Medio,Leon,"POLYGON ((-101.68676814174755 21.129953299135323, -101.6861151080328 21.13038296258163, -101.6861825219927 21.131124845628587, -101.68690297788042 21.13143706621791, -101.68755601607664 21.131007399380334, -101.6874885939037 21.130265515344743, -101.68676814174755 21.129953299135323))",0.7236762754122414
11187,8a498ed2859ffff,10,0.07644996603329976,10%_mins,120.59888967081119,0.9420732948438197,Medio,Leon,"POLYGON ((-101.60726483434722 21.115429100685276, -101.60661178552054 21.11585840401416, -101.60667871284129 21.116600192836678, -101.6073986972008 21.11691267934407, -101.60805175053503 21.116483372633645, -101.60798481500221 21.115741582797426, -101.60726483434722 21.115429100685276))",0.7234345344702401
8936,8a498ed29db7fff,10,0.07788796424865722,10%_mins,121.75072721485375,0.9510710198478595,Bajo,Leon,"POLYGON ((-101.63179646626122 21.11894652720683, -101.63114342676047 21.119375941885146, -101.63121050373427 21.12011775830948, -101.63193062842106 21.12043016106149, -101.63258367242125 21.120000742998528, -101.63251658723522 21.11925892556825, -101.63179646626122 21.11894652720683))",0.7219965362548827
