,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
14243,8a481b4864e7fff,10,0.18021249614778112,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08481335306051 28.656208086800618, -106.08412897019211 28.656653191924097, -106.08422842290422 28.657395725923525, -106.08501226753218 28.657693154566598, -106.08569665366646 28.657248046343348, -106.08559719190696 28.65650551257685, -106.08481335306051 28.656208086800618))",0.6491627013209115
14253,8a481b48648ffff,10,0.18056216466994518,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08187691600956 28.656503413033622, -106.08119252276055 28.656948502274922, -106.08129195737742 28.657691036738843, -106.08207579429107 28.65798848172949, -106.08276019080724 28.657543389388746, -106.08266074714265 28.656800855156852, -106.08187691600956 28.656503413033622))",0.6488130327987474
2022,8a481b4b10b7fff,10,0.18163433745503427,10%_mins,126.23558496654582,0.9861050640109907,Muy bajo,Chihuahua,"POLYGON ((-106.09239210472364 28.62948180536357, -106.09170789557598 28.62992698992931, -106.09180737362911 28.63066957011016, -106.0925910698727 28.630966965489474, -106.0932752822816 28.630521777820395, -106.09317579518573 28.629779197875393, -106.09239210472364 28.62948180536357))",0.6477408600136583
14262,8a481b486457fff,10,0.18173908264406263,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08628156958369 28.656060399512786, -106.08559719190696 28.65650551257685, -106.08569665366646 28.657248046343348, -106.08648050215 28.657545466812437, -106.087164883092 28.65710035064843, -106.08706541228526 28.656357817115325, -106.08628156958369 28.656060399512786))",0.6476361148246299
10492,8a481b495027fff,10,0.18184200922648114,10%_mins,124.3526422676529,0.9713962384074357,Muy bajo,Chihuahua,"POLYGON ((-106.07072732999187 28.662139273774827, -106.07004287180112 28.662584295976412, -106.07014224141635 28.663326823913568, -106.07092607827184 28.66362432942073, -106.07161053973478 28.66317930412145, -106.07151116107008 28.66243677641274, -106.07072732999187 28.662139273774827))",0.6475331882422115
14239,8a481b48645ffff,10,0.18282571583986282,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.087164883092 28.65710035064843, -106.08648050215 28.657545466812437, -106.08657997028112 28.658287998371293, -106.08736382840162 28.658585413532553, -106.08804821260856 28.658140294268623, -106.0879487354301 28.657397762943415, -106.087164883092 28.65710035064843))",0.6465494816288297
14532,8a481b4a22f7fff,10,0.1845072897275289,10%_mins,126.59421614038634,0.9889065249598309,Muy bajo,Chihuahua,"POLYGON ((-106.12645240554609 28.628306055108986, -106.1257683043776 28.62875142028268, -106.12586799407926 28.629493990765226, -106.1266517939891 28.629791195827696, -106.12733589840428 28.629345827547024, -106.12723619966296 28.62860325731091, -106.12645240554609 28.628306055108986))",0.6448679077411636
16894,8a481b4825a7fff,10,0.1866160907347997,10%_mins,125.21206426798209,0.9781096728063006,Muy bajo,Chihuahua,"POLYGON ((-106.07985846350117 28.674766754075954, -106.07917396087494 28.675211805501174, -106.07927339790551 28.67595430713657, -106.08005734661292 28.676251757115782, -106.08074185250814 28.675806702593228, -106.08064240642699 28.675064201188842, -106.07985846350117 28.674766754075954))",0.6427591067338929
16919,8a481b48248ffff,10,0.18740716672712754,10%_mins,125.21206426798209,0.9781096728063006,Muy bajo,Chihuahua,"POLYGON ((-106.07987004595842 28.68040928754231, -106.07918551141567 28.680854330606824, -106.07928495315988 28.681596821852246, -106.08006893849831 28.681894269802324, -106.08075347631033 28.681449223641085, -106.08065402551469 28.68070673262655, -106.07987004595842 28.68040928754231))",0.641968030741565
14277,8a481b48655ffff,10,0.18763033548990887,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.0874513680188 28.653685085411183, -106.08676700725695 28.654130208154847, -106.08686647436775 28.654872745868285, -106.08765031128722 28.655170160604307, -106.08833467531369 28.654725034760325, -106.08823519915612 28.653982497280698, -106.0874513680188 28.653685085411183))",0.6417448619787838
12253,8a481b484cdffff,10,0.1877555916386266,10%_mins,125.3329348410338,0.9790538809390603,Muy bajo,Chihuahua,"POLYGON ((-106.11238416252118 28.6398855045847, -106.111699953943 28.64033077880545, -106.11179956536901 28.64107333311197, -106.11258339441584 28.64137061295595, -106.11326760624729 28.64092533563087, -106.11316798577867 28.64018278156619, -106.11238416252118 28.6398855045847))",0.641619605830066
16476,8a481b4952f7fff,10,0.1885154184747915,10%_mins,124.81591672033434,0.9750151466692527,Muy bajo,Chihuahua,"POLYGON ((-106.0751549004733 28.67298197696982, -106.07447039401085 28.673427006304912, -106.07456980019427 28.67416951282859, -106.07535372189092 28.674466989787653, -106.07603823162427 28.67402195735554, -106.07593881639012 28.67327945106144, -106.0751549004733 28.67298197696982))",0.6408597789939011
18030,8a481b484c2ffff,10,0.18943042168541557,10%_mins,125.776067420407,0.9825154669880277,Muy bajo,Chihuahua,"POLYGON ((-106.11472243981953 28.635134122602196, -106.11403826508163 28.635579416120805, -106.11413788719108 28.636321978276158, -106.11492169308015 28.636619246670293, -106.11560587107006 28.636173950046626, -106.11550623991893 28.63543138813393, -106.11472243981953 28.635134122602196))",0.639944775783277
21691,8a481b4867b7fff,10,0.190457630623132,10%_mins,125.86287973823914,0.9831936126124567,Muy bajo,Chihuahua,"POLYGON ((-106.08657997028112 28.658287998371293, -106.08589558088127 28.65873310969429, -106.08599504633662 28.65947563927823, -106.08677891023943 28.659773057305788, -106.08746330290454 28.659327942883053, -106.08736382840162 28.658585413532553, -106.08657997028112 28.658287998371293))",0.6389175668455606
14265,8a481b4864f7fff,10,0.1911417396863302,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08334513520182 28.656355757974303, -106.08266074714265 28.656800855156852, -106.08276019080724 28.657543389388746, -106.08354403157855 28.657840826205675, -106.08422842290422 28.657395725923525, -106.08412897019211 28.656653191924097, -106.08334513520182 28.656355757974303))",0.6382334577823624
2047,8a481b4b1117fff,10,0.1913637571502477,10%_mins,126.23558496654582,0.9861050640109907,Muy bajo,Chihuahua,"POLYGON ((-106.09561408294215 28.625770647345526, -106.09492990435385 28.626215854319025, -106.09502939946948 28.626958440140413, -106.09581308221537 28.627255818751426, -106.09649726406333 28.626810608673864, -106.09639775990578 28.626068023089406, -106.09561408294215 28.625770647345526))",0.6380114403184449
14272,8a481b48649ffff,10,0.1920675686427525,10%_mins,125.6555986751217,0.9815744106883382,Muy bajo,Chihuahua,"POLYGON ((-106.08040869548566 28.6566510519784, -106.07972429704765 28.65709613327812, -106.07982372261671 28.657838667973593, -106.08060755567163 28.658136121137836, -106.08129195737742 28.657691036738843, -106.08119252276055 28.656948502274922, -106.08040869548566 28.6566510519784))",0.63730762882594
18025,8a481b484d57fff,10,0.1928167381594258,10%_mins,125.776067420407,0.9825154669880277,Muy bajo,Chihuahua,"POLYGON ((-106.11530698131752 28.633946260144917, -106.11462281503955 28.634391558486286, -106.11472243981953 28.635134122602196, -106.11550623991893 28.63543138813393, -106.1161904094486 28.634986086687316, -106.11609077562719 28.63424352281427, -106.11530698131752 28.633946260144917))",0.6365584593092668
10497,8a481b495157fff,10,0.192995240688324,10%_mins,124.3526422676529,0.9713962384074357,Muy bajo,Chihuahua,"POLYGON ((-106.07219561407732 28.66199174626593, -106.07151116107008 28.66243677641274, -106.07161053973478 28.66317930412145, -106.07239438045609 28.663476801454504, -106.07307883673491 28.663031768209834, -106.07297944902088 28.662289240730022, -106.07219561407732 28.66199174626593))",0.6363799567803686
20372,8a481b48541ffff,10,0.19363420087783062,10%_mins,125.64136533775137,0.981463259462053,Muy bajo,Chihuahua,"POLYGON ((-106.13122511233088 28.6583049828355, -106.13054085568055 28.658750328797122, -106.13064059990911 28.65949284280398, -106.13142460983177 28.65979001060201, -106.13210886972837 28.659344661536043, -106.13200911645608 28.65860214777645, -106.13122511233088 28.6583049828355))",0.635740996590862
5364,8a481b4b1c0ffff,10,0.19370469063047377,10%_mins,125.11972273821439,0.9773883626123342,Muy bajo,Chihuahua,"POLYGON ((-106.09149682252664 28.622798516270805, -106.0908126485263 28.623243706003553, -106.090912115494 28.623986298640997, -106.0916957655039 28.62428370131003, -106.09237994276546 28.62383850847334, -106.09228046675592 28.623095916071613, -106.09149682252664 28.622798516270805))",0.6356705068382188
