,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
952,8a29a4cb24c7fff,10,0.06750695180084745,10%_mins,122.31449023604519,0.9554749546968339,Bajo,Tijuana,"POLYGON ((-116.64473835602587 32.561702639556025, -116.64408418086802 32.562193340129625, -116.64425113312447 32.562908323792094, -116.64507226838788 32.56313260382942, -116.6457264420975 32.562641900095194, -116.64555948199204 32.561926919484314, -116.64473835602587 32.561702639556025))",0.5410183518619861
16093,8a29a4c29a1ffff,10,0.06762464125951131,10%_mins,124.33349934506404,0.9712466814767966,Muy bajo,Tijuana,"POLYGON ((-117.00183113684663 32.50225426970746, -117.00117978605252 32.50274651740782, -117.00134863722224 32.50346072964104, -117.00216884693938 32.50368269103262, -117.00282019612389 32.50319044017307, -117.00265133720097 32.502476231081175, -117.00183113684663 32.50225426970746))",0.5409006624033222
29876,8a4859349a17fff,10,0.06822250127792359,10%_mins,122.88313158839793,0.9599169432797876,Bajo,Tijuana,"POLYGON ((-116.6398386151386 32.567058116182345, -116.63918437553662 32.56754879053234, -116.63935130824689 32.568263767465396, -116.64017248841022 32.56848806699844, -116.64082672656609 32.567997389488234, -116.64065978600483 32.56728241560524, -116.6398386151386 32.567058116182345))",0.5403028023849099
654,8a48593498affff,10,0.06902695796528802,10%_mins,122.36935383851647,0.9559035172178024,Bajo,Tijuana,"POLYGON ((-116.6324348152431 32.5616884370814, -116.63178055527412 32.56217908598827, -116.63194743879801 32.5628941035132, -116.63276859014302 32.563118469082674, -116.6334228486694 32.56262781701493, -116.63325595729351 32.56191280253862, -116.6324348152431 32.5616884370814))",0.5394983456975455
976,8a29a4cb24f7fff,10,0.06964828769365947,10%_mins,122.31449023604519,0.9554749546968339,Bajo,Tijuana,"POLYGON ((-116.64375028228248 32.560763363341245, -116.64309610567688 32.56125406075409, -116.64326305104503 32.561969050673966, -116.64408418086802 32.562193340129625, -116.64473835602587 32.561702639556025, -116.64457140280858 32.560987652687565, -116.64375028228248 32.560763363341245))",0.538877015969174
25192,8a29a4c29127fff,10,0.07070019709861886,10%_mins,123.83769961850652,0.9673736643377391,Muy bajo,Tijuana,"POLYGON ((-116.99247136315041 32.49838377473099, -116.99181996873529 32.498875987616, -116.99198876233633 32.499590240773976, -116.99280895810763 32.49981227790763, -116.9934603509175 32.49932006186284, -116.99329154956146 32.498605811844214, -116.99247136315041 32.49838377473099))",0.5378251065642147
8580,8a29a4c1c51ffff,10,0.07124176416240754,10%_mins,122.02947036854425,0.9532484976059763,Bajo,Tijuana,"POLYGON ((-116.86105344531299 32.54032085178801, -116.86040089288865 32.540812478325975, -116.8605690189433 32.541526942966236, -116.86138970521552 32.5417497779635, -116.86204225609332 32.541258148267104, -116.86187412224557 32.54054368673193, -116.86105344531299 32.54032085178801))",0.537283539500426
29884,8a4859349ad7fff,10,0.07165534331880767,10%_mins,122.88313158839793,0.9599169432797876,Bajo,Tijuana,"POLYGON ((-116.63985211823251 32.57040867932701, -116.63919785955824 32.57089935019752, -116.639364797234 32.57161431445121, -116.6401860014356 32.571838604784574, -116.64084025866363 32.57134793075421, -116.64067331313643 32.57063296955035, -116.63985211823251 32.57040867932701))",0.5368699603440259
8273,8a29a4c75ca7fff,10,0.0717829825514454,10%_mins,121.50731483218922,0.9491695659766193,Bajo,Tijuana,"POLYGON ((-117.03044405470838 32.51935117431449, -117.02979280747404 32.519843523194865, -117.02996184237608 32.520557590387384, -117.03078213226098 32.52077930555255, -117.03143337787218 32.5202869535154, -117.03126433522172 32.519572889469885, -117.03044405470838 32.51935117431449))",0.5367423211113881
13625,8a29a4c76c2ffff,10,0.07184790548731068,10%_mins,120.77849315866756,0.943476293196059,Medio,Tijuana,"POLYGON ((-116.98672667075454 32.51955892768917, -116.9860751154539 32.520051095917985, -116.9862439084652 32.5207652858269, -116.98706426453647 32.520987304370465, -116.98771581823382 32.52049513298389, -116.98754701746327 32.51978094621154, -116.98672667075454 32.51955892768917))",0.5366773981755228
8166,8a29a4c746d7fff,10,0.07190128100120416,10%_mins,122.5306588910276,0.9571635780985437,Bajo,Tijuana,"POLYGON ((-117.01133723859176 32.52621673532209, -117.01068581805035 32.526708998586315, -117.01085475726805 32.52742309399945, -117.01167512478133 32.52764492300642, -117.0123265437081 32.52715265658568, -117.0121575967363 32.52643856431452, -117.01133723859176 32.52621673532209))",0.5366240226616293
621,8a29a4cb2c77fff,10,0.07212366235667261,10%_mins,122.24032220285588,0.9548955674589181,Bajo,Tijuana,"POLYGON ((-116.65059797076724 32.55058473024623, -116.6499438996289 32.55107546709915, -116.65011086837556 32.55179047654059, -116.65093191610677 32.552014746075415, -116.65158598579447 32.551524006060845, -116.6514190092017 32.55080899967315, -116.65059797076724 32.55058473024623))",0.536401641306161
18989,8a29a4c70b57fff,10,0.07316767692565919,10%_mins,119.0242862268887,0.9297730892836216,Medio,Tijuana,"POLYGON ((-117.02858969013378 32.53422224467144, -117.02793834517001 32.534714571205164, -117.02810739178534 32.53542858772487, -117.02892779111549 32.5356502745653, -117.02957913445658 32.53515794487624, -117.02941008009032 32.53444393150212, -117.02858969013378 32.53422224467144))",0.5353576267371744
12019,8a29a4c0c3affff,10,0.07331818143526714,10%_mins,124.39739323933604,0.9717457933360547,Muy bajo,Tijuana,"POLYGON ((-116.9489802452222 32.5320692607611, -116.94832835415602 32.53256126040704, -116.94849695631201 32.533275509599285, -116.9493174573046 32.53349775601896, -116.94996934678439 32.533005753215676, -116.94980073685808 32.53229150715011, -116.9489802452222 32.5320692607611))",0.5352071222275664
1276,8a485934d397fff,10,0.0735750397046407,10%_mins,121.93625621300905,0.9525203236962285,Bajo,Tijuana,"POLYGON ((-116.63288228487265 32.550430290686556, -116.63222809237328 32.5509209533237, -116.63239496197407 32.55163601203679, -116.63321603192475 32.55186040506331, -116.6338702229816 32.55136973926418, -116.6337033455304 32.550654683600555, -116.63288228487265 32.550430290686556))",0.5349502639581928
29869,8a4859349aaffff,10,0.07368507748943263,10%_mins,122.88313158839793,0.9599169432797876,Bajo,Tijuana,"POLYGON ((-116.63935130824689 32.568263767465396, -116.638697058386 32.568754438496015, -116.63886399013428 32.56946941221971, -116.63968517959479 32.56969371186296, -116.64033942800975 32.56920303767226, -116.64017248841022 32.56848806699844, -116.63935130824689 32.568263767465396))",0.5348402261734009
9838,8a29a4c70887fff,10,0.07392486810684204,10%_mins,121.92562958593928,0.9524372893703906,Bajo,Tijuana,"POLYGON ((-117.01628388528691 32.530896183773294, -117.01563247282347 32.531388462818974, -117.01580144635908 32.53210252665373, -117.01662184011171 32.53232430829999, -117.01727325095813 32.531832026098364, -117.01710426966905 32.53111796540646, -117.01628388528691 32.530896183773294))",0.5346004355559915
2391,8a48593482dffff,10,0.07440505982911,10%_mins,122.84089498425114,0.9595870094331082,Bajo,Tijuana,"POLYGON ((-116.61326605230796 32.568499523338716, -116.61261162121201 32.56899008446541, -116.61277840757985 32.56970512891437, -116.61359963290145 32.56992960919312, -116.61425406256346 32.56943904490588, -116.61408726833793 32.568724003500485, -116.61326605230796 32.568499523338716))",0.5341202438337236
8169,8a29a4c0dc4ffff,10,0.07502824038267135,10%_mins,121.91400146484375,0.9523464441299438,Bajo,Tijuana,"POLYGON ((-116.96570454292326 32.53459253957805, -116.96505275460413 32.53508460591868, -116.9652214532462 32.53579879854998, -116.96604194797403 32.53602092171018, -116.96669373469908 32.53552885221285, -116.96652502829048 32.53481466271206, -116.96570454292326 32.53459253957805))",0.5334970632801622
19260,8a29a4c2c037fff,10,0.07509939589742887,10%_mins,119.99825908899084,0.937381388042142,Medio,Tijuana,"POLYGON ((-116.96671586566755 32.46733506326904, -116.96606446749175 32.46782720033618, -116.9662330725951 32.46854164223497, -116.96705308363148 32.46876394393141, -116.9677044802146 32.46827180370078, -116.9675358673541 32.467557364937235, -116.96671586566755 32.46733506326904))",0.5334259077654047
18991,8a29a4c70b2ffff,10,0.07525081634521484,10%_mins,119.0242862268887,0.9297730892836216,Medio,Tijuana,"POLYGON ((-117.0280825536004 32.53208017609205, -117.02743121727512 32.532572502654965, -117.02760025791491 32.53328652867001, -117.0284206426308 32.53350822497657, -117.02907197733363 32.53301589525811, -117.02890292894311 32.53230187238866, -117.0280825536004 32.53208017609205))",0.5332744873176187
24330,8a29a4c76b6ffff,10,0.07550741195678712,10%_mins,121.24140078213429,0.9470923513238618,Bajo,Tijuana,"POLYGON ((-117.00738013925076 32.52247289243205, -117.00672871225557 32.522965143068994, -117.00689762401993 32.52367926373448, -117.00771797053415 32.52390113062179, -117.00836939591663 32.523408876827844, -117.0082004763977 32.52269475930365, -117.00738013925076 32.52247289243205))",0.5330178917060464
6459,8a29a4c74c07fff,10,0.07603631277879079,10%_mins,123.87976966369101,0.9677023159442417,Muy bajo,Tijuana,"POLYGON ((-117.00923723529871 32.50760068761036, -117.00858590603809 32.50809296060199, -117.00875480612802 32.50880713186711, -117.00957504323075 32.50902902699788, -117.01022637087821 32.50853675084779, -117.0100574630362 32.50782258272541, -117.00923723529871 32.50760068761036))",0.5324889908840428
22676,8a29a4c29247fff,10,0.07619805494944255,10%_mins,123.69598393127836,0.9662666549115447,Bajo,Tijuana,"POLYGON ((-117.00238586848553 32.5110949228705, -117.00173447124206 32.51158716414215, -117.00190333853526 32.51230134164442, -117.00272361082631 32.5125232747342, -117.00337500645966 32.51203103030427, -117.00320613141217 32.51131685594287, -117.00238586848553 32.5110949228705))",0.532327248713391
836,8a4859349167fff,10,0.07637697712319796,10%_mins,122.43433838325542,0.9564111447386561,Bajo,Tijuana,"POLYGON ((-116.63491160107753 32.565712187010256, -116.6342573351794 32.5662028420798, -116.63442423840772 32.56691783762787, -116.63524541538627 32.56714217505751, -116.63589967984058 32.566651516827555, -116.63573276876028 32.565936524328436, -116.63491160107753 32.565712187010256))",0.5321483265396356
6540,8a29a4c0dc47fff,10,0.07638669983815338,10%_mins,121.76143234759935,0.9511546767256798,Bajo,Tijuana,"POLYGON ((-116.96471536328737 32.53365621116923, -116.96406357337463 32.53414827435302, -116.96423226514963 32.53486247329291, -116.96505275460413 32.53508460591868, -116.96570454292326 32.53459253957805, -116.9655358433816 32.53387834376852, -116.96471536328737 32.53365621116923))",0.5321386038246801
15730,8a29a4c0c0dffff,10,0.07669934970991951,10%_mins,123.30605457876669,0.9632206722732001,Bajo,Tijuana,"POLYGON ((-116.94357395881511 32.53194189839919, -116.94292203063169 32.532433875787106, -116.94309060260626 32.533148140660984, -116.94391111053598 32.533370425021566, -116.94456303713544 32.53287844447617, -116.94439445738925 32.5321641827277, -116.94357395881511 32.53194189839919))",0.531825953952914
10102,8a29a4c2986ffff,10,0.07683208684126537,10%_mins,123.87922604281641,0.967698066877309,Muy bajo,Tijuana,"POLYGON ((-117.00031153991132 32.49582621762474, -116.99966021505313 32.49631846538023, -116.9998290483176 32.49703270599653, -117.00064921419307 32.497254695716016, -117.00130053744255 32.49676244480067, -117.00113169642536 32.49604820732575, -117.00031153991132 32.49582621762474))",0.5316932168215681
6543,8a29a4c0dd47fff,10,0.07738989026922928,10%_mins,121.76143234759935,0.9511546767256798,Bajo,Tijuana,"POLYGON ((-116.9646923755096 32.53030731729512, -116.96404060452255 32.53079938372925, -116.96420929123026 32.531513595331326, -116.9650297566913 32.531735737368756, -116.96568152608485 32.53124366777744, -116.96551283161094 32.530529459305924, -116.9646923755096 32.53030731729512))",0.5311354133936043
3963,8a29a4c0d877fff,10,0.0775688979585292,10%_mins,123.62496205356977,0.9657118587128625,Bajo,Tijuana,"POLYGON ((-116.97403164230475 32.5308300638628, -116.97337993378231 32.53132216840487, -116.97354867304917 32.532036351733744, -116.97436912860252 32.532258427387816, -116.97502083552722 32.53176631968881, -116.97485208849639 32.531052139492715, -116.97403164230475 32.5308300638628))",0.5309564057043044
15439,8a29a4c74197fff,10,0.077646673136744,10%_mins,123.49219380216807,0.964674708260114,Bajo,Tijuana,"POLYGON ((-117.01123985972559 32.51282169328332, -117.01058851479245 32.513313969389486, -117.01075743368554 32.514028115402525, -117.01157770526419 32.51424998216656, -117.01222904858311 32.5137577029025, -117.01206012193771 32.51304356003232, -117.01123985972559 32.51282169328332))",0.5308786305260895
25158,8a29a4c291b7fff,10,0.07766243719285533,10%_mins,123.83769961850652,0.9673736643377391,Muy bajo,Tijuana,"POLYGON ((-116.98757390082099 32.50040068258332, -116.98692246057749 32.50089287326302, -116.9870912300163 32.50160713267588, -116.98791144745522 32.50182919827103, -116.98856288609562 32.50133700443166, -116.98839410890034 32.500622748156836, -116.98757390082099 32.50040068258332))",0.5308628664699782
526,8a485934d61ffff,10,0.07775617632372626,10%_mins,122.10470120788952,0.9538361337500393,Bajo,Tijuana,"POLYGON ((-116.62699428894048 32.55484613691704, -116.62634003058238 32.55533677017424, -116.6265068737376 32.55605182842465, -116.62732798310346 32.55627625037012, -116.62798224002168 32.555785613951244, -116.62781538901403 32.55507055874861, -116.62699428894048 32.55484613691704))",0.5307691273391073
9896,8a29a4c7674ffff,10,0.07780608892440796,10%_mins,119.61118369690058,0.9343577193331758,Medio,Tijuana,"POLYGON ((-116.99321589265746 32.53401579263004, -116.99256430050383 32.534507973303775, -116.9927331508234 32.53522209055121, -116.99355360105636 32.535444023987786, -116.99420519160338 32.53495184015789, -116.99403633352419 32.53423772604759, -116.99321589265746 32.53401579263004))",0.5307192147384255
25188,8a29a4c29017fff,10,0.07807111820932161,10%_mins,123.83769961850652,0.9673736643377391,Muy bajo,Tijuana,"POLYGON ((-116.99054089300398 32.50320960085212, -116.9898894575712 32.50370180101049, -116.99005824759547 32.504416041523626, -116.99087848080873 32.50463807873985, -116.99152991463698 32.50414587542215, -116.99136111685661 32.50343163804757, -116.99054089300398 32.50320960085212))",0.5304541854535119
641,8a485934981ffff,10,0.07819570048910672,10%_mins,122.36935383851647,0.9559035172178024,Bajo,Tijuana,"POLYGON ((-116.63391020556216 32.561422147152165, -116.63325595729351 32.56191280253862, -116.6334228486694 32.56262781701493, -116.63424399616574 32.56285217305582, -116.63489824299114 32.56236151450848, -116.63473134376359 32.56164650308117, -116.63391020556216 32.561422147152165))",0.5303296031737268
2073,8a29a4cb0467fff,10,0.0782461925347646,10%_mins,116.89774322509766,0.9131613373756409,Alto,Tijuana,"POLYGON ((-116.67272280324903 32.54658594290498, -116.67206890778188 32.54707677674579, -116.67223599417842 32.54779174034194, -116.67305698388236 32.548015867037996, -116.67371087788887 32.54752503003559, -116.67354378365219 32.54681006949876, -116.67272280324903 32.54658594290498))",0.5302791111280689
18992,8a29a4c70b0ffff,10,0.07849716905687676,10%_mins,119.0242862268887,0.9297730892836216,Medio,Tijuana,"POLYGON ((-117.02760025791491 32.53328652867001, -117.0269489113289 32.53377885204829, -117.02711795108088 32.53449287488856, -117.02793834517001 32.534714571205164, -117.02858969013378 32.53422224467144, -117.0284206426308 32.53350822497657, -117.02760025791491 32.53328652867001))",0.5300281346059568
263,8a485934875ffff,10,0.07854874595519035,10%_mins,122.18696763108937,0.9544787849975036,Bajo,Tijuana,"POLYGON ((-116.60636284952851 32.565273306641025, -116.60570838932375 32.565763842146346, -116.60587513241131 32.56647891769266, -116.60669634356263 32.56670345469164, -116.60735080233664 32.566212916025336, -116.60718405139019 32.565497843521094, -116.60636284952851 32.565273306641025))",0.5299765577076432
637,8a29a4cb2897fff,10,0.0787309009453346,10%_mins,122.24032220285588,0.9548955674589181,Bajo,Tijuana,"POLYGON ((-116.65354815093035 32.550051766461586, -116.65289410320631 32.550542516253664, -116.6530610876448 32.55125751958725, -116.65388212765274 32.551481770074325, -116.65453617392481 32.550991017120595, -116.65436918164102 32.55027601684148, -116.65354815093035 32.550051766461586))",0.5297944027174989
7947,8a29a4c1c587fff,10,0.07887384383404841,10%_mins,122.02947036854425,0.9532484976059763,Bajo,Tijuana,"POLYGON ((-116.85810696275901 32.540858400069745, -116.85745438672541 32.54135001381109, -116.8576224971926 32.542064484660386, -116.85844319148741 32.54228733866405, -116.85909576597582 32.54179572176425, -116.85892764771471 32.54108125401929, -116.85810696275901 32.540858400069745))",0.5296514598287851
11158,8a29a4c7696ffff,10,0.07916190205958851,10%_mins,121.3631840547866,0.9480436723895456,Bajo,Tijuana,"POLYGON ((-117.00045568178967 32.51592055986617, -116.99980424351872 32.51641278840085, -116.99997310724183 32.51712695323582, -117.0007934169914 32.51734888639605, -117.001444853653 32.516856654703545, -117.00127598217449 32.51614249300867, -117.00045568178967 32.51592055986617))",0.529363401603245
17873,8a29a4c74ac7fff,10,0.07918773322808938,10%_mins,123.21179791261594,0.9624843486110023,Bajo,Tijuana,"POLYGON ((-117.02648688305382 32.51560789965507, -117.02583562933168 32.516100235907146, -117.02600463678813 32.51681432835552, -117.02682490571573 32.51703608140556, -117.02747615781664 32.51654374199622, -117.02730714261129 32.51582965269415, -117.02648688305382 32.51560789965507))",0.5293375704347442
17165,8a29a4c74a17fff,10,0.07934038756323641,10%_mins,123.21179791261594,0.9624843486110023,Bajo,Tijuana,"POLYGON ((-117.02499062191592 32.51252972627375, -117.02433937520996 32.513022059387886, -117.02450836983206 32.51373616762634, -117.02532861890904 32.513957939604516, -117.02597986399455 32.51346560333279, -117.0258108616236 32.5127514982405, -117.02499062191592 32.51252972627375))",0.5291849160995972
18866,8a29a4c75217fff,10,0.07941077765771898,10%_mins,119.53655903520036,0.933774778672949,Medio,Tijuana,"POLYGON ((-117.04576724628795 32.532179829181416, -117.04511603371189 32.53267222858041, -117.04528517242706 32.5333862041555, -117.04610553146475 32.53360777718185, -117.04675674241032 32.533115374627734, -117.04658759594881 32.53240140220244, -117.04576724628795 32.532179829181416))",0.5291145260051145
6803,8a29a4c29687fff,10,0.07986554129649016,10%_mins,121.19598934696077,0.9467376102615915,Bajo,Tijuana,"POLYGON ((-116.985207597215 32.513131076287124, -116.98455606787797 32.5136232446122, -116.98472484298455 32.514337462943594, -116.98554515518698 32.51455950981333, -116.98619668292164 32.5140673383298, -116.9860279000563 32.51335312313503, -116.985207597215 32.513131076287124))",0.5286597623663434
310,8a29a4cb28a7fff,10,0.08008556127548218,10%_mins,121.44688129777806,0.9486975221714538,Bajo,Tijuana,"POLYGON ((-116.65551025017434 32.54857949753454, -116.65485622441443 32.54907025710175, -116.65502321765692 32.54978526058067, -116.6558442445041 32.55000950143738, -116.6564982688112 32.549518738708414, -116.65633126772407 32.54880373828455, -116.65551025017434 32.54857949753454))",0.5284397423873514
15035,8a29a4c2ac17fff,10,0.08057133164899102,10%_mins,124.11123751898039,0.9695104533027161,Muy bajo,Tijuana,"POLYGON ((-116.93548470262763 32.497653471079694, -116.93483291323741 32.49814544917913, -116.93500138982064 32.49885986550758, -116.93582166356316 32.499082300610894, -116.93647345137407 32.49859031935033, -116.93630496702187 32.49787590614762, -116.93548470262763 32.497653471079694))",0.5279539720138425
318,8a29a4cb29b7fff,10,0.08059096654256186,10%_mins,121.44688129777806,0.9486975221714538,Bajo,Tijuana,"POLYGON ((-116.65402128783853 32.54549519244367, -116.6533672694298 32.54598594899253, -116.65353424985904 32.546700968177475, -116.65435525654169 32.546925227758706, -116.6550092734984 32.54643446804776, -116.65484228522459 32.545719451917705, -116.65402128783853 32.54549519244367))",0.5279343371202717
11942,8a29a4c2d217fff,10,0.0810741755921962,10%_mins,122.89631203567,0.9600199195799634,Bajo,Tijuana,"POLYGON ((-116.9972967582135 32.486318765831214, -116.99664546632795 32.486811010485006, -116.99681426886332 32.487525295213175, -116.99763437103647 32.487747332146306, -116.99828566131488 32.48725508433163, -116.99811685102735 32.48654080274476, -116.9972967582135 32.486318765831214))",0.5274511280706373
20806,8a29a4c2068ffff,10,0.08129228035608928,10%_mins,122.88894862101907,0.9599623774589874,Bajo,Tijuana,"POLYGON ((-116.9136063897223 32.45693705938459, -116.91295467926089 32.45742898720848, -116.91312297456979 32.45814361713851, -116.91394298810904 32.458366316121456, -116.91459469700224 32.457874385131845, -116.91442639392449 32.45715975832503, -116.9136063897223 32.45693705938459))",0.5272330233067443
2630,8a4859348a17fff,10,0.08131946245829264,10%_mins,122.43356778464677,0.956405109404399,Bajo,Tijuana,"POLYGON ((-116.61567851612965 32.555769633323195, -116.61502417448102 32.55626021804943, -116.61519095576891 32.55697530387352, -116.61601208656083 32.557199801926465, -116.61666642677469 32.556709214038456, -116.61649963763152 32.55599413125931, -116.61567851612965 32.555769633323195))",0.5272058412045408
24334,8a29a4c76b4ffff,10,0.0813517459233602,10%_mins,121.24140078213429,0.9470923513238618,Bajo,Tijuana,"POLYGON ((-117.00689762401993 32.52367926373448, -117.00624618676605 32.524171511184704, -117.00641509763882 32.524885628679066, -117.00723545352041 32.525107495582155, -117.00788688916175 32.52461524497507, -117.00771797053415 32.52390113062179, -117.00689762401993 32.52367926373448))",0.5271735577394734
6444,8a29a4c74c77fff,10,0.08161570986111959,10%_mins,123.87976966369101,0.9677023159442417,Muy bajo,Tijuana,"POLYGON ((-117.01169791964104 32.50826635401047, -117.01104660386345 32.50875863649802, -117.01121551856669 32.50947279831374, -117.01203575679922 32.5096946744987, -117.01268707096253 32.509202388852806, -117.01251814850774 32.508488230180355, -117.01169791964104 32.50826635401047))",0.526909593801714
11194,8a29a4c76967fff,10,0.08170923446786815,10%_mins,121.3631840547866,0.9480436723895456,Bajo,Tijuana,"POLYGON ((-116.99946652204248 32.51498444925556, -116.99881508216258 32.515476674632296, -116.99898393902289 32.51619084577488, -116.99980424351872 32.51641278840085, -117.00045568178967 32.51592055986617, -117.00028681717386 32.51520639186349, -116.99946652204248 32.51498444925556))",0.5268160691949654
16122,8a29a4c29b67fff,10,0.08186189776561299,10%_mins,124.33349934506404,0.9712466814767966,Muy bajo,Tijuana,"POLYGON ((-117.00622151372613 32.498094231557516, -117.00557021742533 32.498586501464345, -117.00573908677562 32.499300716894986, -117.00655926017843 32.49952265927622, -117.00721055486774 32.499030386209924, -117.00704167776587 32.498316173921914, -117.00622151372613 32.498094231557516))",0.5266634058972205
2624,8a4859348a37fff,10,0.08201057563225428,10%_mins,122.43356778464677,0.956405109404399,Bajo,Tijuana,"POLYGON ((-116.61616606526806 32.554563956247215, -116.61551173387552 32.55505454429459, -116.61567851612965 32.555769633323195, -116.61649963763152 32.55599413125931, -116.61715396758909 32.55550354005004, -116.6169871774799 32.55478845406659, -116.61616606526806 32.554563956247215))",0.5265147280305793
25500,8a29a4c05b07fff,10,0.08213116010030111,10%_mins,122.59670573091957,0.9576795005811859,Bajo,Tijuana,"POLYGON ((-116.93001385035653 32.48747580560506, -116.92936208067812 32.48796777116042, -116.9295305119293 32.488682240965126, -116.93035072062796 32.48890474208941, -116.93100248872983 32.488412773371785, -116.93083404970972 32.487698306692195, -116.93001385035653 32.48747580560506))",0.5263941435625324
9500,8a29a4c76667fff,10,0.08222409830255023,10%_mins,119.61118369690058,0.9343577193331758,Medio,Tijuana,"POLYGON ((-116.9927331508234 32.53522209055121, -116.99208154840923 32.53571426802877, -116.99225039783438 32.53642838209891, -116.99307085743365 32.5366503155546, -116.9937224582414 32.536158134920996, -116.99355360105636 32.535444023987786, -116.9927331508234 32.53522209055121))",0.5263012053602834
