,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
6985,8a6d231a5867fff,10,0.08317089373605294,10%_mins,122.97994945311981,0.9606732343375533,Bajo,Tuxtla,"POLYGON ((-93.13841551874849 16.754980360621992, -93.13778861725015 16.755372130672573, -93.13780401364968 16.756085888184387, -93.13844631882273 16.756407879019356, -93.13907322679756 16.75601610647945, -93.13905782312284 16.75530234559393, -93.13841551874849 16.754980360621992))",0.5837696996228449
7305,8a6d23116997fff,10,0.09157103813927749,10%_mins,120.92455777912294,0.944617321932356,Medio,Tuxtla,"POLYGON ((-93.12341565568697 16.766523240313603, -93.12278872860863 16.766914934568828, -93.12280404032185 16.76762869273377, -93.12344628638839 16.767950760022032, -93.12407321994752 16.767559063281663, -93.12405790095929 16.766845301738226, -93.12341565568697 16.766523240313603))",0.5753695552196203
13194,8a6d231a5ba7fff,10,0.09316026453386274,10%_mins,121.77161134368184,0.9512341494988396,Bajo,Tuxtla,"POLYGON ((-93.13898080737172 16.751733582367706, -93.13835392069757 16.752125356787687, -93.13836931994813 16.752839103625696, -93.13901161314767 16.753161079417094, -93.13963850629787 16.75276930250726, -93.13962309977244 16.752055552295907, -93.13898080737172 16.751733582367706))",0.573780328825035
6969,8a6d231a5947fff,10,0.09363894249711717,10%_mins,122.97994945311981,0.9606732343375533,Bajo,Tuxtla,"POLYGON ((-93.13846171912203 16.75712164233738, -93.13783480697302 16.757513411446524, -93.13785020389683 16.75822717719645, -93.13849252024508 16.75854917721107, -93.13911943887081 16.758157405612838, -93.13910403467155 16.757443636489107, -93.13846171912203 16.75712164233738))",0.5733016508617806
10114,8a6d2311405ffff,10,0.09415412032813357,10%_mins,122.43546746234743,0.956419958831658,Bajo,Tuxtla,"POLYGON ((-93.09982422136011 16.762457397867482, -93.09919736374499 16.76284898492342, -93.09921253960052 16.76356265995215, -93.09985458034329 16.763884751309625, -93.10048144444374 16.76349316177233, -93.10046626131606 16.76277948335896, -93.09982422136011 16.762457397867482))",0.5727864730307642
9602,8a6d2311549ffff,10,0.09565370546446905,10%_mins,122.35689953981522,0.9558062238703722,Bajo,Tuxtla,"POLYGON ((-93.09635641424642 16.74871517392598, -93.09572963164997 16.749106752406732, -93.09574478597155 16.749820365435173, -93.09638673015976 16.750142403367654, -93.09701351924085 16.749750822404444, -93.09699835764904 16.74903720599126, -93.09635641424642 16.74871517392598))",0.5712868878944287
10156,8a6d231169b7fff,10,0.09596826136112213,10%_mins,120.81075751217531,0.9437283407211512,Medio,Tuxtla,"POLYGON ((-93.12280404032185 16.76762869273377, -93.12217710907277 16.76802038355013, -93.12219241740917 16.768734144139604, -93.1228346642697 16.769056217291478, -93.12346160199985 16.768664523990225, -93.12344628638839 16.767950760022032, -93.12280404032185 16.76762869273377))",0.5709723319977756
5554,8a6d231a4317fff,10,0.09609563658977378,10%_mins,121.87851443982318,0.9520692593057026,Bajo,Tuxtla,"POLYGON ((-93.16008681701918 16.75807569422267, -93.15945985516069 16.758467563026624, -93.1594753763121 16.759181394322187, -93.1601178665997 16.759503360181796, -93.16074483493051 16.759111488884944, -93.16072930650134 16.758397654221394, -93.16008681701918 16.75807569422267))",0.570844956769124
5211,8a6d231a404ffff,10,0.09647333498658807,10%_mins,123.07959601600335,0.9614516524621208,Bajo,Tuxtla,"POLYGON ((-93.16074483493051 16.759111488884944, -93.1601178665997 16.759503360181796, -93.16013339165434 16.760217197279854, -93.16077589231764 16.76053916644896, -93.16140286712069 16.760147292659216, -93.16138733478815 16.75943345219328, -93.16074483493051 16.759111488884944))",0.5704672583723097
6973,8a6d231a581ffff,10,0.09717462744031634,10%_mins,122.97994945311981,0.9606732343375533,Bajo,Tuxtla,"POLYGON ((-93.14222317890861 16.754770962231063, -93.14159627050535 16.755162750039855, -93.14161168873083 16.755876517671723, -93.14225402263513 16.756198500867495, -93.14288093751406 16.75580671056866, -93.14286551201302 16.755092939564136, -93.14222317890861 16.754770962231063))",0.5697659659185814
